timestamp,stock,percentage_change
2025-03-21 08:00:00+00:00,83893.7421875,0.09364524450991252
2025-03-21 11:00:00+00:00,84134.21875,-0.12768845910273577
2025-03-21 14:00:00+00:00,83841.1015625,0.3016028925997569
2025-03-21 15:00:00+00:00,84213.953125,-0.7773912169023356
2025-03-21 16:00:00+00:00,83541.1953125,0.624270978586257
2025-03-21 17:00:00+00:00,84053.9921875,-0.09616214875278734
2025-03-21 21:00:00+00:00,84188.34375,0.09363306306878143
2025-03-21 22:00:00+00:00,84303.078125,-0.17415771258352258
2025-03-21 23:00:00+00:00,84143.6796875,-0.1323628826474359
2025-03-22 03:00:00+00:00,84157.7578125,0.08739167595678986
2025-03-22 06:00:00+00:00,84306.2109375,-0.012046858573123737
2025-03-22 08:00:00+00:00,84249.21875,-0.05396007010450765
2025-03-22 12:00:00+00:00,84219.328125,-0.0075231394515473645
2025-03-22 15:00:00+00:00,83999.2265625,0.11038048062384502
2025-03-22 16:00:00+00:00,84069.65625,0.07041222141312134
2025-03-22 19:00:00+00:00,84257.8125,-0.09914696337505796
2025-03-23 00:00:00+00:00,83831.8359375,0.20275896453791653
2025-03-23 02:00:00+00:00,84055.859375,0.2162438482593885
2025-03-23 05:00:00+00:00,84105.609375,0.13990037451054377
2025-03-23 07:00:00+00:00,84242.3125,0.04363343242743959
2025-03-23 09:00:00+00:00,84345.96875,-0.03044566074771653
2025-03-23 13:00:00+00:00,84715.390625,0.3487781238097785
2025-03-23 15:00:00+00:00,84898.828125,0.31094915363415093
2025-03-23 16:00:00+00:00,85182.9609375,0.10351798825671103
2025-03-23 17:00:00+00:00,85280.9453125,-0.34795837031664
2025-03-24 00:00:00+00:00,86046.8828125,-0.04487016117031404
2025-03-24 05:00:00+00:00,86855.9453125,0.04261726110610052
2025-03-24 06:00:00+00:00,86907.15625,0.24451381125475496
2025-03-24 08:00:00+00:00,86899.140625,0.6356507049749666
2025-03-24 10:00:00+00:00,87168.8203125,0.710474797960746
2025-03-24 11:00:00+00:00,87813.5546875,-0.12990947172787515
2025-03-24 12:00:00+00:00,87681.7890625,-0.43107761205759215
2025-03-24 13:00:00+00:00,87351.6953125,0.35205205394106814
2025-03-24 15:00:00+00:00,87964.140625,0.4097816848307327
2025-03-24 17:00:00+00:00,88044.046875,0.4379377580717322
2025-03-24 19:00:00+00:00,88498.84375,-0.2883159137319238
2025-03-24 20:00:00+00:00,88284.34375,-0.4204631412916857
2025-03-24 22:00:00+00:00,88160.0859375,-0.8639468098295262
2025-03-24 23:00:00+00:00,87534.3671875,-0.0922048563247346
2025-03-25 01:00:00+00:00,87634.28125,-0.6370402279073865
2025-03-25 03:00:00+00:00,86863.1171875,-0.40799645347173835
2025-03-25 06:00:00+00:00,86702.640625,-0.1265189983941161
2025-03-25 07:00:00+00:00,86573.734375,-0.14370878580920635
2025-03-25 14:00:00+00:00,87635.859375,0.35323725037642445
2025-03-25 17:00:00+00:00,87838.671875,0.17313345221842244
2025-03-25 19:00:00+00:00,87867.296875,0.460886774036202
2025-03-25 21:00:00+00:00,87890.1875,-0.12629396199661083
2025-03-25 23:00:00+00:00,87522.3359375,-0.03334863002381803
2025-03-26 00:00:00+00:00,87438.8671875,0.27318193291295034
2025-03-26 04:00:00+00:00,87129.5234375,0.22260322029550297
2025-03-26 05:00:00+00:00,87337.5078125,0.22784275906659163
2025-03-26 07:00:00+00:00,87891.0546875,0.31982954749999
2025-03-26 09:00:00+00:00,87983.453125,-0.08574943335403443
2025-03-26 11:00:00+00:00,88254.1015625,-0.2682417823180137
2025-03-26 12:00:00+00:00,88000.09375,-0.2283378249241922
2025-03-26 14:00:00+00:00,86965.8125,-0.15779368760568988
2025-03-26 21:00:00+00:00,87253.0390625,-0.07704781772912817
2025-03-27 00:00:00+00:00,86960.8828125,0.33809202826737916
2025-03-27 03:00:00+00:00,87598.21875,0.10797701009188615
2025-03-27 05:00:00+00:00,87533.6015625,-0.25192111493613034
2025-03-27 07:00:00+00:00,87358.390625,0.07725896392679796
2025-03-27 08:00:00+00:00,87426.75,0.020490367650633244
2025-03-27 11:00:00+00:00,87209.8359375,-0.27315582862777354
2025-03-27 12:00:00+00:00,86872.2265625,-0.12967140587671638
2025-03-27 14:00:00+00:00,86380.765625,1.024388929176037
2025-03-27 15:00:00+00:00,87273.2109375,-0.34765106811216323
2025-03-27 17:00:00+00:00,86853.7421875,0.10216528702751816
2025-03-27 20:00:00+00:00,87031.5,0.31650716981782456
2025-03-28 00:00:00+00:00,87214.2109375,0.136660641332194
2025-03-28 02:00:00+00:00,87219.375,-0.33530752198121117
2025-03-28 03:00:00+00:00,86960.9453125,-0.16151287741327128
2025-03-28 04:00:00+00:00,86783.8359375,-0.6922552091758879
2025-03-28 05:00:00+00:00,86183.0703125,-0.15900019516956682
2025-03-28 08:00:00+00:00,85178.9375,0.0388795498887269
2025-03-28 09:00:00+00:00,85188.9609375,-0.08920426621443671
2025-03-28 10:00:00+00:00,85122.515625,-0.2689689365016343
2025-03-28 13:00:00+00:00,85015.890625,-0.028037037928754862
2025-03-28 16:00:00+00:00,84020.3125,-0.28681680397225373
2025-03-28 18:00:00+00:00,83934.8125,-0.16485077333079168
2025-03-28 23:00:00+00:00,84420.2734375,-0.08753636359009216
2025-03-29 04:00:00+00:00,84140.484375,-0.14407637821493108
2025-03-29 05:00:00+00:00,84026.3125,-0.05344308070165521
2025-03-29 07:00:00+00:00,83753.34375,-0.04487693961472434
2025-03-29 08:00:00+00:00,83696.5390625,0.22589046347402542
2025-03-29 09:00:00+00:00,83898.8359375,-0.45403453247405196
2025-03-29 10:00:00+00:00,83516.09375,-0.8693964299545559
2025-03-29 12:00:00+00:00,82247.03125,0.189900471331602
2025-03-29 13:00:00+00:00,82421.671875,0.447318637941667
2025-03-29 14:00:00+00:00,82800.8359375,-0.3358208849604949
2025-03-29 15:00:00+00:00,82477.984375,-0.11471811322377506
2025-03-29 19:00:00+00:00,82320.875,0.1619140497474061
2025-03-29 20:00:00+00:00,82657.21875,-0.17636844331881177
2025-03-30 00:00:00+00:00,82589.46875,0.21242115085042243
2025-03-30 02:00:00+00:00,82917.0703125,0.44644569098360226
2025-03-30 03:00:00+00:00,83294.4375,-0.29848931989005867
2025-03-30 04:00:00+00:00,83056.1953125,0.033730927469758094
2025-03-30 06:00:00+00:00,82947.1953125,0.22087659119727998
2025-03-30 08:00:00+00:00,83066.1484375,0.37366680752453785
2025-03-30 11:00:00+00:00,83093.4765625,-0.0046728247037292805
2025-03-30 12:00:00+00:00,83125.3515625,-0.13398439574268717
2025-03-30 14:00:00+00:00,82662.4375,0.11507645174387701
2025-03-30 15:00:00+00:00,82792.25,-0.0920225021061754
2025-03-30 18:00:00+00:00,82436.4609375,0.30706414324592984
2025-03-30 20:00:00+00:00,82529.40625,-0.01433201271819401
2025-03-31 00:00:00+00:00,82418.125,-0.9627831408443227
2025-03-31 01:00:00+00:00,81644.6953125,0.40694621827945227
2025-03-31 02:00:00+00:00,81922.09375,0.002250613864468033
2025-03-31 03:00:00+00:00,81933.8203125,-0.5254049833855049
2025-03-31 05:00:00+00:00,81826.109375,0.3539804589419904
2025-03-31 06:00:00+00:00,82142.5234375,-0.15017724052982226
2025-03-31 08:00:00+00:00,81890.1796875,0.025539158150354378
2025-03-31 10:00:00+00:00,81468.15625,0.8102475622185202
2025-03-31 14:00:00+00:00,82489.6484375,1.2221893372037684
2025-03-31 16:00:00+00:00,83405.09375,-0.13394715475636043
2025-03-31 17:00:00+00:00,83295.84375,-0.7308850569149796
2025-03-31 18:00:00+00:00,82808.796875,0.6810776255466517
2025-03-31 22:00:00+00:00,82547.8046875,-0.2071148356364338
2025-03-31 23:00:00+00:00,82388.7109375,0.1818361985462397
2025-04-01 00:00:00+00:00,82536.34375,0.12501121664963502
2025-04-01 03:00:00+00:00,83076.5546875,-0.17825238186277548
2025-04-01 05:00:00+00:00,82999.1328125,0.002211996002593777
2025-04-01 06:00:00+00:00,82994.9453125,0.5383799258106174
2025-04-01 07:00:00+00:00,83447.25,0.01144061068519334
2025-04-01 09:00:00+00:00,84118.7265625,0.2842708274028979
2025-04-01 13:00:00+00:00,83620.6171875,-0.014350527900425274
2025-04-01 15:00:00+00:00,84221.71875,1.2481099924121413
2025-04-01 16:00:00+00:00,85361.71875,-0.19118091211114466
2025-04-01 19:00:00+00:00,85122.015625,-0.34362438183864374
2025-04-01 22:00:00+00:00,85264.265625,-0.15528926336190443
2025-04-01 23:00:00+00:00,85107.8125,0.09757843911215554
2025-04-02 00:00:00+00:00,85173.4453125,-0.25484762205356515
2025-04-02 03:00:00+00:00,84779.953125,-0.22341845627199974
2025-04-02 05:00:00+00:00,84574.5859375,-0.5077803458799819
2025-04-02 06:00:00+00:00,84104.1015625,0.041745140067763864
2025-04-02 07:00:00+00:00,84134.9296875,0.35226154119438535
2025-04-02 11:00:00+00:00,84817.3984375,-0.32032048259556123
2025-04-02 13:00:00+00:00,85016.53125,0.5316337374091583
2025-04-02 14:00:00+00:00,85263.046875,0.726071065003798
2025-04-02 16:00:00+00:00,86696.90625,0.3286413406476082
2025-04-02 17:00:00+00:00,87080.65625,-0.550567164564748
2025-04-02 20:00:00+00:00,86924.0078125,-1.463877436766112
2025-04-02 21:00:00+00:00,85637.1015625,-0.9747892382728026
2025-04-02 23:00:00+00:00,82546.234375,0.06508663042813696
2025-04-03 01:00:00+00:00,83235.046875,0.680386848763939
2025-04-03 03:00:00+00:00,83741.8359375,-0.30892003931353385
2025-04-03 04:00:00+00:00,83515.6328125,0.08428437003888026
2025-04-03 06:00:00+00:00,83328.4921875,-0.37700940188994103
2025-04-03 09:00:00+00:00,83680.921875,-0.2665258042127658
2025-04-03 10:00:00+00:00,83470.09375,-0.24543783083986292
2025-04-03 12:00:00+00:00,83061.203125,-1.2345377100507777
2025-04-03 16:00:00+00:00,82155.0234375,-0.4898133226218763
2025-04-03 17:00:00+00:00,81843.6875,-0.031748783313312955
2025-04-03 19:00:00+00:00,82053.8828125,0.015500485247070404
2025-04-03 21:00:00+00:00,82344.9921875,0.5642419625738093
2025-04-04 00:00:00+00:00,83141.15625,-0.14750892401739962
2025-04-04 01:00:00+00:00,83083.78125,-0.5937812772574069
2025-04-04 02:00:00+00:00,82794.0625,0.06698661211364039
2025-04-04 03:00:00+00:00,82880.4296875,-0.11799754823755418
2025-04-04 04:00:00+00:00,82791.515625,-0.1136420040021462
2025-04-04 05:00:00+00:00,82699.8671875,0.572259458926353
2025-04-04 07:00:00+00:00,83054.59375,1.079523370734686
2025-04-04 08:00:00+00:00,83975.84375,0.4766530702467637
2025-04-04 09:00:00+00:00,84444.1875,0.23774023818986947
2025-04-04 12:00:00+00:00,82661.0859375,0.14804426848750532
2025-04-04 13:00:00+00:00,82798.8046875,0.5942492187623104
2025-04-04 18:00:00+00:00,84488.5,-0.7019076560715364
2025-04-05 07:00:00+00:00,83441.609375,0.05340560942410515
2025-04-05 08:00:00+00:00,83489.4375,0.009741127433036066
2025-04-05 10:00:00+00:00,83821.7578125,-0.24023259921419937
2025-04-05 11:00:00+00:00,83613.9375,-0.21344378142698997
2025-04-05 12:00:00+00:00,83440.546875,-0.2561797836970373
2025-04-05 15:00:00+00:00,82883.796875,-0.3832549448465406
2025-04-05 16:00:00+00:00,82588.0703125,0.15364280158122867
2025-04-05 18:00:00+00:00,82840.328125,0.24892578550490863
2025-04-05 20:00:00+00:00,82888.6015625,0.1819837072365857
2025-04-05 22:00:00+00:00,82914.1328125,0.28334094506091534
2025-04-06 04:00:00+00:00,83311.1015625,0.17044547165598523
2025-04-06 05:00:00+00:00,83462.1015625,-0.05862503649438944
2025-04-06 06:00:00+00:00,83420.5703125,-0.35350805729964124
2025-04-06 08:00:00+00:00,82976.3359375,0.01726772439167756
2025-04-06 10:00:00+00:00,83012.984375,-0.2520878228575311
2025-04-06 14:00:00+00:00,82262.3203125,0.3566525037045648
2025-04-06 15:00:00+00:00,82614.9609375,-0.0733731358244643
2025-04-06 16:00:00+00:00,82522.015625,-0.6773855234464893
2025-04-06 19:00:00+00:00,79002.25,0.7529156606299188
2025-04-06 20:00:00+00:00,79494.3515625,-0.8707576216352635
2025-04-07 02:00:00+00:00,79091.9296875,-0.8977685875228064
2025-04-07 03:00:00+00:00,78390.953125,-1.0281400057922818
2025-04-07 05:00:00+00:00,77151.296875,-0.424105800230594
2025-04-07 07:00:00+00:00,74727.2265625,0.48807720997774723
2025-04-07 10:00:00+00:00,76238.8125,0.8340363053267652
2025-04-07 14:00:00+00:00,78373.0234375,0.7780100514895362
2025-04-07 16:00:00+00:00,78457.703125,-1.4178818085301934
2025-04-07 17:00:00+00:00,78115.96875,1.2147204216807463
2025-04-07 18:00:00+00:00,78956.015625,-0.8032755578907165
2025-04-08 06:00:00+00:00,79785.828125,-0.4184542485125706
2025-04-08 08:00:00+00:00,79471.5625,-0.4273442937528754
2025-04-08 12:00:00+00:00,80102.0390625,-0.3244201902241682
2025-04-08 13:00:00+00:00,79822.59375,0.14555715937256175
2025-04-08 14:00:00+00:00,79777.796875,-1.5634930536554754
2025-04-08 17:00:00+00:00,77301.5078125,-0.008196395748667984
2025-04-08 19:00:00+00:00,77238.484375,-0.5848970609089583
2025-04-08 22:00:00+00:00,76945.140625,-0.32242939318170877
2025-04-08 23:00:00+00:00,76696.8359375,-0.5677691030890188
2025-04-09 00:00:00+00:00,76261.1015625,0.2394938195986015
2025-04-09 02:00:00+00:00,76021.21875,-0.5952388292906708
2025-04-09 03:00:00+00:00,75600.7109375,-0.790574162714037
2025-04-09 04:00:00+00:00,75322.1015625,1.3206822491198995
2025-04-09 06:00:00+00:00,76676.265625,0.10470156487879947
2025-04-09 10:00:00+00:00,77460.75,-0.02591029973244514
2025-04-09 12:00:00+00:00,76178.4453125,0.820165152933988
2025-04-09 14:00:00+00:00,77653.09375,-0.8809915413061054
2025-04-09 16:00:00+00:00,77192.15625,1.2551874401098881
2025-04-09 19:00:00+00:00,81816.3984375,0.5026021009885033
2025-04-09 21:00:00+00:00,83190.0390625,0.09480364282645393
2025-04-10 05:00:00+00:00,81970.9453125,0.20722853305205988
2025-04-10 08:00:00+00:00,81562.390625,-0.07718401154944078
2025-04-10 09:00:00+00:00,81506.109375,0.6199592783593101
2025-04-10 10:00:00+00:00,82008.109375,-0.3776779697282224
2025-04-10 11:00:00+00:00,81704.4296875,0.14710990941338
2025-04-10 12:00:00+00:00,81835.203125,-0.2482217978853462
2025-04-10 19:00:00+00:00,79447.0234375,0.43211774670208203
2025-04-11 05:00:00+00:00,80831.375,-0.07968943062022636
2025-04-11 07:00:00+00:00,81039.6875,0.21219348544501726
2025-04-11 10:00:00+00:00,82313.53125,0.3325034272539486
2025-04-11 12:00:00+00:00,82098.9140625,-0.11521924629598385
2025-04-11 17:00:00+00:00,82757.7265625,1.3157192932042128
2025-04-11 20:00:00+00:00,83822.890625,-0.00010252271111057261
2025-04-11 21:00:00+00:00,83816.4921875,-0.16470132714595714
2025-04-11 22:00:00+00:00,83646.21875,-0.2951325130880468
2025-04-12 00:00:00+00:00,83414.2421875,-0.1077828529544237
2025-04-12 02:00:00+00:00,83160.015625,-0.30788722269435
2025-04-12 03:00:00+00:00,82817.3671875,0.13339782010925205
2025-04-12 04:00:00+00:00,82923.2421875,0.3974119514705571
2025-04-12 05:00:00+00:00,83164.5703125,0.15814840022113533
2025-04-12 06:00:00+00:00,83296.4765625,0.2940831924819749
2025-04-12 08:00:00+00:00,83696.9296875,-0.14844294523572635
2025-04-12 10:00:00+00:00,83499.859375,-0.13698563489347196
2025-04-12 13:00:00+00:00,83795.8203125,0.7758441859933908
2025-04-12 14:00:00+00:00,84442.265625,0.5290134439118443
2025-04-12 19:00:00+00:00,85152.921875,-0.3036357200749314
2025-04-12 20:00:00+00:00,84919.4453125,0.7601413435103801
2025-04-12 21:00:00+00:00,85499.7734375,-0.1469393513561028
2025-04-12 22:00:00+00:00,85381.0078125,-0.04283190540489967
2025-04-13 05:00:00+00:00,84563.3984375,-0.09312539639499395
2025-04-13 06:00:00+00:00,84489.28125,0.12650458249696614
2025-04-13 08:00:00+00:00,84401.25,0.2601227766176449
2025-04-13 09:00:00+00:00,84642.5703125,0.28450518351571946
2025-04-13 12:00:00+00:00,84457.4296875,-0.08304849586297683
2025-04-13 15:00:00+00:00,84048.328125,-0.30276479696484143
2025-04-13 17:00:00+00:00,84207.359375,0.6937765794297596
2025-04-13 18:00:00+00:00,84753.703125,-0.08288723372522255
2025-04-13 23:00:00+00:00,83306.1796875,0.4755612086475802
2025-04-14 01:00:00+00:00,84278.7890625,-0.22024187765957198
2025-04-14 02:00:00+00:00,84190.953125,1.05339962856015
2025-04-14 03:00:00+00:00,85085.3671875,-0.6938711461384325
2025-04-14 05:00:00+00:00,84849.0859375,-0.3983451132861533
2025-04-14 07:00:00+00:00,84572.8984375,-0.015740858177916223
2025-04-14 08:00:00+00:00,84533.75,0.21700836943824212
2025-04-14 12:00:00+00:00,84903.578125,0.18112458084345312
2025-04-14 15:00:00+00:00,85423.5078125,-1.532008396766515
2025-04-14 20:00:00+00:00,84871.65625,0.023261225681571403
2025-04-14 21:00:00+00:00,84838.0625,-0.15103222389125165
2025-04-15 00:00:00+00:00,84561.34375,0.2977405825578546
2025-04-15 02:00:00+00:00,84938.859375,0.2020755002633328
2025-04-15 06:00:00+00:00,85545.765625,-0.20590221352642196
2025-04-15 11:00:00+00:00,85630.7109375,-0.08876232798706582
2025-04-15 13:00:00+00:00,85796.328125,-0.17900314425606428
2025-04-15 14:00:00+00:00,85584.046875,-0.4815259269077418
2025-04-15 15:00:00+00:00,85152.2421875,-0.4216803965177444
2025-04-15 17:00:00+00:00,84837.578125,-0.3836466925310405
2025-04-15 21:00:00+00:00,84005.515625,0.2175359393254126
2025-04-16 00:00:00+00:00,83617.484375,-0.5556926921122769
2025-04-16 01:00:00+00:00,83145.7109375,0.5623035087780291
2025-04-16 05:00:00+00:00,83563.7265625,-0.1537281100118482
2025-04-16 06:00:00+00:00,83363.046875,0.3508655195131986
2025-04-16 07:00:00+00:00,83638.5234375,-0.3740706729881407
2025-04-16 10:00:00+00:00,83627.953125,0.37660291891784836
2025-04-16 14:00:00+00:00,83784.7109375,0.9143598413456065
2025-04-16 17:00:00+00:00,85053.4296875,-1.9907706911069412
2025-04-16 18:00:00+00:00,83314.8515625,0.8656919942526005
2025-04-16 20:00:00+00:00,84350.5546875,-0.08878498224161425
2025-04-16 22:00:00+00:00,84548.7578125,-0.06797113462914012
2025-04-16 23:00:00+00:00,84468.609375,-0.5131806545737867
2025-04-17 00:00:00+00:00,84028.8828125,0.1897506037962951
2025-04-17 02:00:00+00:00,84309.5859375,-0.07324196805541927
2025-04-17 04:00:00+00:00,83992.5078125,0.17630850817144125
2025-04-17 06:00:00+00:00,84363.625,0.5267469392169907
2025-04-17 07:00:00+00:00,84801.1484375,-0.2104371559679091
2025-04-17 08:00:00+00:00,84637.96875,-0.24182963098343496
2025-04-17 13:00:00+00:00,84754.046875,-0.4104339412996319
2025-04-17 16:00:00+00:00,84520.0234375,0.48492577064070336
2025-04-17 18:00:00+00:00,85113.640625,-0.017494992448515063
2025-04-17 20:00:00+00:00,84870.2265625,0.296058624062896
2025-04-18 01:00:00+00:00,84766.046875,0.20231235715508883
2025-04-18 03:00:00+00:00,84900.203125,-0.09801029259904966
2025-04-18 05:00:00+00:00,84676.4609375,0.06232362207361532
2025-04-18 06:00:00+00:00,84727.484375,-0.01947420028071617
2025-04-18 08:00:00+00:00,84624.9296875,-0.011253702112566379
2025-04-18 09:00:00+00:00,84618.140625,-0.08106270061402687
2025-04-18 10:00:00+00:00,84546.3984375,-0.04310687761222827
2025-04-18 15:00:00+00:00,84557.28125,-0.23352328100071218
2025-04-18 16:00:00+00:00,84365.1171875,0.10039138843577512
2025-04-18 17:00:00+00:00,84472.9921875,0.08217308361224553
2025-04-18 19:00:00+00:00,84605.7109375,-0.09863769723730419
2025-04-18 20:00:00+00:00,84531.703125,-0.054805621189830955
2025-04-18 21:00:00+00:00,84493.2265625,0.12005400210982149
2025-04-18 22:00:00+00:00,84588.609375,-0.08585671349441074
2025-04-19 00:00:00+00:00,84450.2890625,-0.006817990280339664
2025-04-19 01:00:00+00:00,84441.0390625,0.11908272164388373
2025-04-19 02:00:00+00:00,84536.640625,0.2528859065364593
2025-04-19 06:00:00+00:00,85076.703125,-0.1686713221469817
2025-04-19 07:00:00+00:00,84918.015625,0.3353694270926388
2025-04-19 09:00:00+00:00,85306.5625,0.057833695385393125
2025-04-19 11:00:00+00:00,85241.203125,-0.029108575536661865
2025-04-19 12:00:00+00:00,85202.6171875,0.10160522687875913
2025-04-19 13:00:00+00:00,85285.65625,0.2090309734821323
2025-04-19 14:00:00+00:00,85464.7890625,-0.1007359299009561
2025-04-19 17:00:00+00:00,84832.0625,0.4458348958567405
2025-04-19 22:00:00+00:00,85322.2890625,-0.08966004175528211
2025-04-20 02:00:00+00:00,85282.515625,-0.06833903710846358
2025-04-20 04:00:00+00:00,85165.9765625,0.011283114910269424
2025-04-20 07:00:00+00:00,84951.3359375,-0.19455991854159888
2025-04-20 10:00:00+00:00,84536.2421875,-0.4390128900890234
2025-04-20 11:00:00+00:00,84169.9921875,-0.05120775395105831
2025-04-20 12:00:00+00:00,84131.7265625,0.2767795034219497
2025-04-20 14:00:00+00:00,84348.0546875,0.33810797540807247
2025-04-20 15:00:00+00:00,84627.8671875,-0.3172713775299526
2025-04-20 16:00:00+00:00,84354.2578125,0.29902721456061654
2025-04-20 19:00:00+00:00,84574.4921875,0.08241625009757024
2025-04-21 00:00:00+00:00,85169.609375,1.7197210345899863
2025-04-21 01:00:00+00:00,86553.3515625,0.8499725016064423
2025-04-21 02:00:00+00:00,87291.078125,0.08012882187093505
2025-04-21 03:00:00+00:00,87349.9375,-0.16815445632116222
2025-04-21 06:00:00+00:00,87547.3984375,-0.05803998851693462
2025-04-21 07:00:00+00:00,87501.4921875,-0.0752130030639656
2025-04-21 09:00:00+00:00,87583.5625,-0.10247356631559718
2025-04-21 10:00:00+00:00,87501.734375,-0.16739846763751648
2025-04-21 11:00:00+00:00,87349.5859375,-0.43831597298463154
2025-04-21 12:00:00+00:00,86978.625,0.10117428276200044
2025-04-21 16:00:00+00:00,88080.3671875,-1.1334020501695585
2025-04-21 21:00:00+00:00,87279.25,0.019021202061200112
2025-04-21 23:00:00+00:00,87147.203125,0.42678327492222656
2025-04-22 02:00:00+00:00,88426.890625,-0.3191725650479978
2025-04-22 04:00:00+00:00,88137.03125,-0.09709667297195242
2025-04-22 07:00:00+00:00,88226.421875,0.2604803585093822
2025-04-22 08:00:00+00:00,88445.25,-0.052371735621754706
2025-04-22 09:00:00+00:00,88398.9453125,0.1269104508016525
2025-04-22 10:00:00+00:00,88533.1484375,-0.003538575725917632
2025-04-22 11:00:00+00:00,88520.421875,0.11091190645096549
2025-04-22 13:00:00+00:00,89001.1875,1.2393970866961748
2025-04-22 15:00:00+00:00,90823.390625,0.028472153287879963
2025-04-22 18:00:00+00:00,91485.9921875,0.05187781906844175
2025-04-22 19:00:00+00:00,91556.8671875,-0.17163171898202953
2025-04-22 20:00:00+00:00,91529.0859375,-0.41877057011334257
2025-04-23 00:00:00+00:00,93466.1171875,-0.6197015078074332
2025-04-23 03:00:00+00:00,92895.7890625,0.30439014281880544
2025-04-23 05:00:00+00:00,93697.5234375,-0.21740502579652293
2025-04-23 06:00:00+00:00,93503.375,0.23097428301384845
2025-04-23 08:00:00+00:00,94146.890625,0.16392269991656988
2025-04-23 09:00:00+00:00,94302.34375,-0.37344147398245336
2025-04-23 14:00:00+00:00,92970.96875,-0.019739024715712667
2025-04-23 15:00:00+00:00,92970.296875,0.13086336882798083
2025-04-23 16:00:00+00:00,93212.34375,0.4858697966169314
2025-04-23 21:00:00+00:00,93712.1640625,-0.30908307411065983
2025-04-23 22:00:00+00:00,93510.09375,0.29530568725368217
2025-04-24 00:00:00+00:00,93703.2578125,-0.3134229341179023
2025-04-24 04:00:00+00:00,92695.515625,0.07576890265558626
2025-04-24 05:00:00+00:00,92769.15625,-0.17832401865787154
2025-04-24 06:00:00+00:00,92594.8125,-0.25985189505081613
2025-04-24 08:00:00+00:00,92213.8828125,-0.21139712812697584
2025-04-24 09:00:00+00:00,92046.375,0.4538982387953899
2025-04-24 10:00:00+00:00,92479.0703125,0.16446288818221624
2025-04-24 13:00:00+00:00,92774.2421875,-0.06784783256195757
2025-04-24 14:00:00+00:00,92844.6640625,0.2688293964120346
2025-04-24 18:00:00+00:00,93027.5390625,0.41243667344809265
2025-04-24 22:00:00+00:00,93387.609375,0.06726835917572711
2025-04-24 23:00:00+00:00,93458.0078125,0.48124888977126673
2025-04-25 01:00:00+00:00,93930.09375,-0.2493044195433905
2025-04-25 04:00:00+00:00,93327.1328125,-0.22821270576039104
2025-04-25 07:00:00+00:00,93580.1328125,0.23197031087244163
2025-04-25 09:00:00+00:00,93704.8046875,0.15028078119326693
2025-04-25 11:00:00+00:00,93669.609375,1.0128018108861683
